City,Edition,Sport,Discipline,Athlete,NOC,Country,Gender,Event,Event_gender,Medal
Montreal,1976,Volleyball,Volleyball,"RYBACZEWSKI, Miroslaw",POL,Poland,Men,volleyball,M,Gold
Montreal,1976,Volleyball,Volleyball,"SADALSKI, Wlodzimierz",POL,Poland,Men,volleyball,M,Gold
Montreal,1976,Volleyball,Volleyball,"SKOREK, Edward",POL,Poland,Men,volleyball,M,Gold
Montreal,1976,Volleyball,Volleyball,"STEFANSKI, Wlodzimierz",POL,Poland,Men,volleyball,M,Gold
Montreal,1976,Volleyball,Volleyball,"WOJTOWICZ, Tomasz",POL,Poland,Men,volleyball,M,Gold
Montreal,1976,Volleyball,Volleyball,"ZARZYCKI, Zbigniew",POL,Poland,Men,volleyball,M,Gold
Montreal,1976,Volleyball,Volleyball,"CHERNYSHEV, Vladimir",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"CHULAK, Yefim",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"DOROKHOV, Vladimir",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"ERMILOV, Aleksandr",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"KONDRA, Vladimir",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"MOLIBOGA, Oleg",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"POLISHCHUK, Anatoli",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"SAVIN, Aleksandr",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"SELIVANOV, Pavel",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"STARUNSKY, Yuri",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"ULANOV, Vladimir",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"ZAITSEV, Viacheslav",URS,Soviet Union,Men,volleyball,M,Silver
Montreal,1976,Volleyball,Volleyball,"BAIK, Myung-Sun",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"BYON, Kyung-Ja",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"CHANG, Hee-Sook",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"JO, Hae-Chung",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"JUNG, Soon-Ok",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"LEE, Soon-Bok",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"LEE, Soon-Ok",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"MA, Kum-Ja",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"PARK, Mi-Kum",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"YOON, Young-Nae",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"YU, Jung-Hyae",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"YU, Kyung-Hwa",KOR,"Korea, South",Women,volleyball,W,Bronze
Montreal,1976,Volleyball,Volleyball,"ARAKIDA, Yuko",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"IIDA, Takako",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"KANESAKA, Katsuko",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"KATO, Kiyomi",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"MAEDA, Echiko",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"MATSUDA, Noriko",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"OKAMOTO, Mariko",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"SHIRAI, Takako",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"TAKAYANAGI, Shoko",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"YANO, Hiromi",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"YOKOYAMA, Juri",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"YOSHIDA, Mariko",JPN,Japan,Women,volleyball,W,Gold
Montreal,1976,Volleyball,Volleyball,"BERGEN, Larisa",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Volleyball,Volleyball,"CHERNYSHOVA, Liudmila",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Volleyball,Volleyball,"KOZAKOVA, Olga",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Volleyball,Volleyball,"KUSHNIR, Natalya",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Volleyball,Volleyball,"MURADYAN, Nina",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Volleyball,Volleyball,"OSADCHAYA, Liliya",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Volleyball,Volleyball,"ROSTOVA, Anna",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Volleyball,Volleyball,"RUDOVSKAYA, Lyubov",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Volleyball,Volleyball,"RYSKAL, Inna",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Volleyball,Volleyball,"SHCHETININA, Lyudmila",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Volleyball,Volleyball,"SMOLEEVA, Nina",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Volleyball,Volleyball,"YUSOVA, Zoya",URS,Soviet Union,Women,volleyball,W,Silver
Montreal,1976,Weightlifting,Weightlifting,"NASSIRI-SERESHT, Mohammad",IRI,Iran,Men,"- 52kg, total (flyweight)",M,Bronze
Montreal,1976,Weightlifting,Weightlifting,"VORONIN, Aleksandr",URS,Soviet Union,Men,"- 52kg, total (flyweight)",M,Gold
Montreal,1976,Weightlifting,Weightlifting,"KÖSZEGI, György",HUN,Hungary,Men,"- 52kg, total (flyweight)",M,Silver
Montreal,1976,Weightlifting,Weightlifting,"ANDO, Kenkichi",JPN,Japan,Men,"- 56kg, total (bantamweight)",M,Bronze
Montreal,1976,Weightlifting,Weightlifting,"NURIKIAN, Norair",BUL,Bulgaria,Men,"- 56kg, total (bantamweight)",M,Gold
Montreal,1976,Weightlifting,Weightlifting,"CZIURA, Grzegorz",POL,Poland,Men,"- 56kg, total (bantamweight)",M,Silver
Montreal,1976,Weightlifting,Weightlifting,"LOSCH, Helmut",GDR,Germany,Men,"+ 110kg, total (super heavyweight)",M,Bronze
Montreal,1976,Weightlifting,Weightlifting,"ALEKSEYEV, Vasily",URS,Soviet Union,Men,"+ 110kg, total (super heavyweight)",M,Gold
Montreal,1976,Weightlifting,Weightlifting,"BONK, Gerd",GDR,Germany,Men,"+ 110kg, total (super heavyweight)",M,Silver
Montreal,1976,Weightlifting,Weightlifting,"HIRAI, Kazumasa",JPN,Japan,Men,"56 - 60kg, total (featherweight)",M,Bronze
Montreal,1976,Weightlifting,Weightlifting,"KOLESNIKOV, Nikolai",URS,Soviet Union,Men,"56 - 60kg, total (featherweight)",M,Gold
Montreal,1976,Weightlifting,Weightlifting,"TODOROV, Georghi",BUL,Bulgaria,Men,"56 - 60kg, total (featherweight)",M,Silver
Montreal,1976,Weightlifting,Weightlifting,"CZARNECKI, Kazimierz",POL,Poland,Men,"60 - 67.5kg, total (lightweight)",M,Bronze
Montreal,1976,Weightlifting,Weightlifting,"KOROL, Pyotr",URS,Soviet Union,Men,"60 - 67.5kg, total (lightweight)",M,Gold
Montreal,1976,Weightlifting,Weightlifting,"SENET, Daniel",FRA,France,Men,"60 - 67.5kg, total (lightweight)",M,Silver
Montreal,1976,Weightlifting,Weightlifting,"WENZEL, Peter",GDR,Germany,Men,"67.5 - 75kg, total (middleweight)",M,Bronze
Montreal,1976,Weightlifting,Weightlifting,"MITKOV, Yordan",BUL,Bulgaria,Men,"67.5 - 75kg, total (middleweight)",M,Gold
Montreal,1976,Weightlifting,Weightlifting,"MILITOSYAN, Vartan",URS,Soviet Union,Men,"67.5 - 75kg, total (middleweight)",M,Silver
Montreal,1976,Weightlifting,Weightlifting,"BACZAKO, Peter",HUN,Hungary,Men,"75 - 82.5kg, total (light-heavyweight)",M,Bronze
Montreal,1976,Weightlifting,Weightlifting,"SHARY, Valeri",URS,Soviet Union,Men,"75 - 82.5kg, total (light-heavyweight)",M,Gold
Montreal,1976,Weightlifting,Weightlifting,"STOITCHEV, Trendafil",BUL,Bulgaria,Men,"75 - 82.5kg, total (light-heavyweight)",M,Silver
Montreal,1976,Weightlifting,Weightlifting,"SHOPOV, Atanas",BUL,Bulgaria,Men,"82.5 - 90kg, total (middle-heavyweight)",M,Bronze
Montreal,1976,Weightlifting,Weightlifting,"RIGERT, David",URS,Soviet Union,Men,"82.5 - 90kg, total (middle-heavyweight)",M,Gold
Montreal,1976,Weightlifting,Weightlifting,"JAMES, Lee Roy, Jr.",USA,United States,Men,"82.5 - 90kg, total (middle-heavyweight)",M,Silver
Montreal,1976,Weightlifting,Weightlifting,"RUTKOWSKI, Tadeusz",POL,Poland,Men,"91 - 110kg, total (heavyweight)",M,Bronze
Montreal,1976,Weightlifting,Weightlifting,"ZAITSEV, Yuri",URS,Soviet Union,Men,"91 - 110kg, total (heavyweight)",M,Gold
Montreal,1976,Weightlifting,Weightlifting,"SEMERDJIEV, Krastio",BUL,Bulgaria,Men,"91 - 110kg, total (heavyweight)",M,Silver
Montreal,1976,Wrestling,Wrestling Free.,"KUDO, Akira",JPN,Japan,Men,- 48kg (light-flyweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Free.,"MURSELOV, Khassan Issaiev",BUL,Bulgaria,Men,- 48kg (light-flyweight),M,Gold
Montreal,1976,Wrestling,Wrestling Free.,"DMITRIEV, Roman",URS,Soviet Union,Men,- 48kg (light-flyweight),M,Silver
Montreal,1976,Wrestling,Wrestling Free.,"SIMON, Ladislau",ROU,Romania,Men,+ 100kg (super heavyweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Free.,"ANDIEV, Soslan",URS,Soviet Union,Men,+ 100kg (super heavyweight),M,Gold
Montreal,1976,Wrestling,Wrestling Free.,"BALLA, Jozsef",HUN,Hungary,Men,+ 100kg (super heavyweight),M,Silver
Montreal,1976,Wrestling,Wrestling Free.,"JEON, Hae-Sup",KOR,"Korea, South",Men,48 - 52kg (flyweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Free.,"TAKADA, Yuji",JPN,Japan,Men,48 - 52kg (flyweight),M,Gold
Montreal,1976,Wrestling,Wrestling Free.,"IVANOV, Aleksandr",URS,Soviet Union,Men,48 - 52kg (flyweight),M,Silver
Montreal,1976,Wrestling,Wrestling Free.,"ARAI, Masao",JPN,Japan,Men,52 - 57kg (bantamweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Free.,"YUMIN, Vladimir",URS,Soviet Union,Men,52 - 57kg (bantamweight),M,Gold
Montreal,1976,Wrestling,Wrestling Free.,"BRÜCHERT, Hans-Dieter",GDR,Germany,Men,52 - 57kg (bantamweight),M,Silver
Montreal,1976,Wrestling,Wrestling Free.,"DAVIS, Eugene Lee",USA,United States,Men,57 - 62kg (featherweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Free.,"YANG, Jung-Mo",KOR,"Korea, South",Men,57 - 62kg (featherweight),M,Gold
Montreal,1976,Wrestling,Wrestling Free.,"OIDOV, Zevegying",MGL,Mongolia,Men,57 - 62kg (featherweight),M,Silver
Montreal,1976,Wrestling,Wrestling Free.,"SUGAWARA, Yasaburo",JPN,Japan,Men,62 - 68kg (lightweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Free.,"PINIGIN, Pavel",URS,Soviet Union,Men,62 - 68kg (lightweight),M,Gold
Montreal,1976,Wrestling,Wrestling Free.,"KEASER, Lloyd Weldon",USA,United States,Men,62 - 68kg (lightweight),M,Silver
Montreal,1976,Wrestling,Wrestling Free.,"DZIEDZIC, Stanley Joseph, Jr.",USA,United States,Men,68 - 74kg (welterweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Free.,"DATE, Jiichiro",JPN,Japan,Men,68 - 74kg (welterweight),M,Gold
Montreal,1976,Wrestling,Wrestling Free.,"BARZEGAR, Mansour",IRI,Iran,Men,68 - 74kg (welterweight),M,Silver
Montreal,1976,Wrestling,Wrestling Free.,"SEGER, Adolf",FRG,Germany,Men,74 - 82kg (middleweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Free.,"PETERSON, John Allan",USA,United States,Men,74 - 82kg (middleweight),M,Gold
Montreal,1976,Wrestling,Wrestling Free.,"NOVOZHILOV, Viktor",URS,Soviet Union,Men,74 - 82kg (middleweight),M,Silver
Montreal,1976,Wrestling,Wrestling Free.,"MORCOV, Stelica",ROU,Romania,Men,82 - 90kg (light-heavyweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Free.,"TEDIASHVILI, Levan",URS,Soviet Union,Men,82 - 90kg (light-heavyweight),M,Gold
Montreal,1976,Wrestling,Wrestling Free.,"PETERSON, Benjamin Lee",USA,United States,Men,82 - 90kg (light-heavyweight),M,Silver
Montreal,1976,Wrestling,Wrestling Free.,"KOSTOV, Dimov",BUL,Bulgaria,Men,90 - 100kg (heavyweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Free.,"YARYGIN, Ivan",URS,Soviet Union,Men,90 - 100kg (heavyweight),M,Gold
Montreal,1976,Wrestling,Wrestling Free.,"HELLICKSON, Russell Owen",USA,United States,Men,90 - 100kg (heavyweight),M,Silver
Montreal,1976,Wrestling,Wrestling Gre-R,"ANGELOV, Stefan",BUL,Bulgaria,Men,- 48kg (light-flyweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Gre-R,"SHUMAKOV, Aleksei",URS,Soviet Union,Men,- 48kg (light-flyweight),M,Gold
Montreal,1976,Wrestling,Wrestling Gre-R,"BERCEANU, Gheorghe",ROU,Romania,Men,- 48kg (light-flyweight),M,Silver
Montreal,1976,Wrestling,Wrestling Gre-R,"CODREANU, Roman",ROU,Romania,Men,+ 100kg (super heavyweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Gre-R,"KOLCHINSKY, Aleksandr",URS,Soviet Union,Men,+ 100kg (super heavyweight),M,Gold
Montreal,1976,Wrestling,Wrestling Gre-R,"TOMOV, Aleksandr",BUL,Bulgaria,Men,+ 100kg (super heavyweight),M,Silver
Montreal,1976,Wrestling,Wrestling Gre-R,"HIRAYAMA, Koichiro",JPN,Japan,Men,48 - 52kg (flyweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Gre-R,"KONSTANTINOV, Vitali",URS,Soviet Union,Men,48 - 52kg (flyweight),M,Gold
Montreal,1976,Wrestling,Wrestling Gre-R,"GINGA, Nicu",ROU,Romania,Men,48 - 52kg (flyweight),M,Silver
Montreal,1976,Wrestling,Wrestling Gre-R,"MUSTAFIN, Farkhad",URS,Soviet Union,Men,52 - 57kg (bantamweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Gre-R,"UKKOLA, Pertti Olavi",FIN,Finland,Men,52 - 57kg (bantamweight),M,Gold
Montreal,1976,Wrestling,Wrestling Gre-R,"FRGIC, Ivan",YUG,Yugoslavia,Men,52 - 57kg (bantamweight),M,Silver
Montreal,1976,Wrestling,Wrestling Gre-R,"RECZI, Laszlo",HUN,Hungary,Men,57 - 62kg (featherweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Gre-R,"LIPIEN, Kazimierz",POL,Poland,Men,57 - 62kg (featherweight),M,Gold
Montreal,1976,Wrestling,Wrestling Gre-R,"DAVIDYAN, Nelson",URS,Soviet Union,Men,57 - 62kg (featherweight),M,Silver
Montreal,1976,Wrestling,Wrestling Gre-R,"WEHLING, Heinz-Helmut",GDR,Germany,Men,62 - 68kg (lightweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Gre-R,"NALBANDYAN, Suren",URS,Soviet Union,Men,62 - 68kg (lightweight),M,Gold
Montreal,1976,Wrestling,Wrestling Gre-R,"RUSU, Stefan",ROU,Romania,Men,62 - 68kg (lightweight),M,Silver
Montreal,1976,Wrestling,Wrestling Gre-R,"HELBING, Karl-Heinz",FRG,Germany,Men,68 - 74kg (welterweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Gre-R,"BYKOV, Anatoli",URS,Soviet Union,Men,68 - 74kg (welterweight),M,Gold
Montreal,1976,Wrestling,Wrestling Gre-R,"MACHA, Vitezslav",TCH,Czech Republic,Men,68 - 74kg (welterweight),M,Silver
Montreal,1976,Wrestling,Wrestling Gre-R,"KOLEV, Ivan",BUL,Bulgaria,Men,74 - 82kg (middleweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Gre-R,"PETKOVIC, Momir",YUG,Yugoslavia,Men,74 - 82kg (middleweight),M,Gold
Montreal,1976,Wrestling,Wrestling Gre-R,"CHEBOKSAROV, Vladimir",URS,Soviet Union,Men,74 - 82kg (middleweight),M,Silver
Montreal,1976,Wrestling,Wrestling Gre-R,"KWIECINSKI, Czeslaw",POL,Poland,Men,82 - 90kg (light-heavyweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Gre-R,"REZANTSEV, Valeri",URS,Soviet Union,Men,82 - 90kg (light-heavyweight),M,Gold
Montreal,1976,Wrestling,Wrestling Gre-R,"IVANOV, Stoyan",BUL,Bulgaria,Men,82 - 90kg (light-heavyweight),M,Silver
Montreal,1976,Wrestling,Wrestling Gre-R,"SKRZYDLEWSKI, Andrzej",POL,Poland,Men,90 - 100kg (heavyweight),M,Bronze
Montreal,1976,Wrestling,Wrestling Gre-R,"BALBOSHIN, Nikolai",URS,Soviet Union,Men,90 - 100kg (heavyweight),M,Gold
Montreal,1976,Wrestling,Wrestling Gre-R,"GORANOV, Kamen",BUL,Bulgaria,Men,90 - 100kg (heavyweight),M,Silver
Moscow,1980,Aquatics,Diving,"AMBARTSUMYAN, David",URS,Soviet Union,Men,10m platform,M,Bronze
Moscow,1980,Aquatics,Diving,"HOFFMANN, Falk",GDR,Germany,Men,10m platform,M,Gold
Moscow,1980,Aquatics,Diving,"ALEINIK, Vladimir",URS,Soviet Union,Men,10m platform,M,Silver
Moscow,1980,Aquatics,Diving,"TSOTADZE, Liana",URS,Soviet Union,Women,10m platform,W,Bronze
Moscow,1980,Aquatics,Diving,"JÄSCHKE, Martina",GDR,Germany,Women,10m platform,W,Gold
Moscow,1980,Aquatics,Diving,"EMIRZIAN, Servard",URS,Soviet Union,Women,10m platform,W,Silver
Moscow,1980,Aquatics,Diving,"CAGNOTTO, Giorgio Franco",ITA,Italy,Men,3m springboard,M,Bronze
Moscow,1980,Aquatics,Diving,"PORTNOV, Aleksandr",URS,Soviet Union,Men,3m springboard,M,Gold
Moscow,1980,Aquatics,Diving,"GIRON, Carlos",MEX,Mexico,Men,3m springboard,M,Silver
Moscow,1980,Aquatics,Diving,"GUTHKE, Karin",GDR,Germany,Women,3m springboard,W,Bronze
Moscow,1980,Aquatics,Diving,"KALININA, Irina",URS,Soviet Union,Women,3m springboard,W,Gold
Moscow,1980,Aquatics,Diving,"PROEBER, Martina",GDR,Germany,Women,3m springboard,W,Silver
Moscow,1980,Aquatics,Swimming,"DOLGOV, Vladimir",URS,Soviet Union,Men,100m backstroke,M,Bronze
Moscow,1980,Aquatics,Swimming,"BARON, Bengt",SWE,Sweden,Men,100m backstroke,M,Gold
Moscow,1980,Aquatics,Swimming,"KUZNETSOV, Viktor",URS,Soviet Union,Men,100m backstroke,M,Silver
Moscow,1980,Aquatics,Swimming,"RIEDEL, Petra",GDR,Germany,Women,100m backstroke,W,Bronze
Moscow,1980,Aquatics,Swimming,"REINISCH, Rica",GDR,Germany,Women,100m backstroke,W,Gold
Moscow,1980,Aquatics,Swimming,"KLEBER, Ina",GDR,Germany,Women,100m backstroke,W,Silver
Moscow,1980,Aquatics,Swimming,"EVANS, Peter",AUS,Australia,Men,100m breaststroke,M,Bronze
Moscow,1980,Aquatics,Swimming,"GOODHEW, Dunkan",GBR,United Kingdom,Men,100m breaststroke,M,Gold
Moscow,1980,Aquatics,Swimming,"MISKAROV, Arsen",URS,Soviet Union,Men,100m breaststroke,M,Silver
Moscow,1980,Aquatics,Swimming,"NIELSSON, Susanne Schultz",DEN,Denmark,Women,100m breaststroke,W,Bronze
